1.111503045954011526e+01 5.839239469637086621e+00 3.720105432352171018e-03 4.461776800854830860e+00 8.082200347416421238e+00 1.434282810208649783e+00 3.736440858624162864e+00 -7.115957809710530269e-01 -7.115957809710530269e-01 2.816530994687446388e+00
5.532033547003433860e+00 9.273227928140645560e+00 2.277030849637472265e+00 9.888688279160271932e+00 7.608382102783131984e+00 1.109367755284172086e+00 -2.300614760683451776e-01 -1.493221964867711637e+00 -1.493221964867711637e+00 1.691922408257958921e+00
9.396273448249628402e+00 6.777304609520985679e+00 -1.646732830272862880e-01 4.419707719627657738e+00 7.539042847470944331e+00 1.109367755284172086e+00 2.803146191637690521e+00 -1.884035056816040887e+00 -1.884035056816040887e+00 4.511899577989041177e+00
9.716317857248547796e+00 5.688479000727173052e+00 -1.225749359123766979e-01 5.092813019262441010e+00 7.423477421950630095e+00 2.002884156326485865e+00 4.378080942177362544e+00 -7.115957809710530269e-01 -7.115957809710530269e-01 5.446254832127825907e+00
-2.406193116066802362e-01 9.273227928140645560e+00 1.603457295798917936e+00 6.312816374850485523e+00 7.336803352810393974e+00 1.515511573939769319e+00 8.198950242914364583e-01 -3.134636951050694176e+00 -3.134636951050694176e+00 -1.281678039897638788e-01
7.902732872921345297e+00 7.229586016250721947e+00 8.035887006156350321e-01 5.176951181716788142e+00 7.209681384738048315e+00 2.246570447519844027e+00 1.811520607964563379e+00 1.007981823601595828e+00 1.007981823601595828e+00 1.146529522357944586e+00
7.464153497626531575e+00 3.946358026657075246e+00 1.073879861973430572e+01 3.956947826128744072e+00 7.059446331561639809e+00 1.921655392595366552e+00 3.269793525130926692e+00 1.320632297160259538e+00 1.320632297160259538e+00 3.256227584870403646e+00
6.717383209962389579e+00 6.995069731279746961e+00 1.561358948684008263e+00 7.238336161848312855e+00 6.938102634765310306e+00 1.515511573939769319e+00 1.928182441337872310e+00 -6.334331625813868216e-01 -6.334331625813868216e-01 2.055517665524635440e+00
4.311123394155709221e+00 1.024479539444896758e+01 1.140375477534912196e+00 7.995579623937443259e+00 6.926546092213277994e+00 2.246570447519844027e+00 2.394829774831108704e+00 8.516565868222646385e-01 8.516565868222646385e-01 5.871153940910395441e+00
9.064375542621121440e+00 4.381888270174600031e+00 8.791679966217143261e-02 4.798329450672222940e+00 6.643410799688508561e+00 2.002884156326485865e+00 3.561448108564199355e+00 4.608434948739346670e-01 4.608434948739346670e-01 8.409978964034106497e+00
3.185041214344701110e+00 -3.084374292448947563e-01 4.171456469808405565e+00 3.138598878624616617e+01 6.377610320991785819e+00 1.596740337670888854e+00 2.861477108324344876e+00 1.007981823601595828e+00 1.007981823601595828e+00 3.178705639362169877e-01
6.800357686369515875e+00 5.286451083634074344e+00 4.592439940957500966e+00 2.821082632995047135e+00 6.198483911435298310e+00 2.246570447519844027e+00 2.803146191637690521e+00 1.320632297160259538e+00 1.320632297160259538e+00 4.281481653325856840e+00
7.630102450440785056e+00 4.817418513692124371e+00 1.300151467770810920e-01 4.041085988583091648e+00 6.002022688050764110e+00 2.327799211250963562e+00 3.561448108564199355e+00 5.390061132636009278e-01 5.390061132636009278e-01 5.981078088456134090e+00
4.382244373933246173e+00 6.157511570669123024e+00 1.023361845435539053e+01 1.895562845997220025e+00 5.967353060394669839e+00 2.165341683788724936e+00 -5.217160595016178126e-01 1.164307060380926906e+00 1.164307060380926906e+00 3.460449141450401556e-02
5.413498580707537755e+00 4.700160371206637322e+00 8.549684569759005370e+00 2.989358957903743175e+00 5.886457262530450762e+00 1.677969101402008167e+00 3.328124441817581047e+00 9.298192052119301776e-01 9.298192052119301776e-01 1.689808482343617912e+00
3.125773731196753502e+00 7.748872075829309480e+00 2.950604403476026150e+00 8.584546761117879399e+00 5.822896278494276601e+00 1.190596519015291621e+00 3.328124441817581047e+00 2.263556397049372726e-01 2.263556397049372726e-01 2.093568331982775810e+00
5.532033547003433860e+00 5.772234816788236245e+00 1.140375477534912196e+00 6.439023618532007553e+00 5.765113565734119483e+00 2.002884156326485865e+00 2.453160691517763059e+00 -7.115957809710530269e-01 -7.115957809710530269e-01 4.125051135664612900e+00
5.259403124522873618e+00 5.855990632849298549e+00 1.392965560224369570e+00 6.481092699759181563e+00 5.707330852973963253e+00 2.327799211250963562e+00 2.278167941457799550e+00 2.263556397049372726e-01 2.263556397049372726e-01 5.731634830563879568e+00
7.594541960552017024e+00 3.963109189869288063e+00 -2.909683243720151413e-01 3.536257013857004416e+00 5.562874071073570015e+00 2.970801179729777863e-01 2.365858574248911050e-01 -3.603612661388689631e+00 -3.603612661388689631e+00 4.218063875895622594e+00
3.955518495268022683e+00 4.934676656177612308e+00 9.938930024551023479e+00 2.358322739496133469e+00 5.360634576413020547e+00 7.032239366285749638e-01 2.628153441577726568e+00 -8.132215464060147878e-03 -8.132215464060147878e-03 6.391873029160705100e-01
7.962000356069292906e+00 2.941288233924326256e+00 -2.909683243720151413e-01 3.031428039130917185e+00 5.337521491308956811e+00 1.759197865133127703e+00 4.115786074848546972e-01 5.390061132636009278e-01 5.390061132636009278e-01 4.065861210063061115e+00
