,Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Count,User_Count,Labels,Numeric_Labels
4144,2009.0,0.21,0.01,0.04,0.02,0.23,7.0,4.0,L,0
4145,2014.0,0.16,0.04,0.05,0.04,0.23,24.0,86.0,L,0
4146,2003.0,0.18,0.05,0.235,0.01,0.23,14.0,15.0,H,1
4147,2009.0,0.18,0.03,0.04,0.03,0.23,17.0,18.0,L,0
4148,2005.0,0.18,0.05,0.12,0.01,0.23,26.0,10.0,L,0
4149,2008.0,0.09,0.08,0.13,0.03,0.23,20.0,18.0,L,0
4150,2005.0,0.2,0.01,0.12,0.02,0.23,22.0,6.0,L,0
4151,2007.0,0.19,0.02,0.05,0.02,0.23,42.0,18.0,L,0
4152,2011.0,0.17,0.03,0.06,0.03,0.23,18.0,16.0,L,0
4153,2008.0,0.22,0.08,0.04,0.02,0.23,18.0,20.0,L,0
4154,2002.0,0.17,0.05,0.1,0.01,0.23,20.0,6.0,H,1
4155,2004.0,0.11,0.09,0.135,0.03,0.23,34.0,23.0,H,1
4156,2013.0,0.17,0.12,0.23,0.04,0.23,35.0,25.0,L,0
4157,2001.0,0.11,0.09,0.14,0.03,0.23,9.0,16.0,L,0
4158,2002.0,0.11,0.09,0.1,0.03,0.23,12.0,6.0,L,0
4159,2008.0,0.14,0.07,0.04,0.03,0.23,42.0,15.0,L,0
4160,2005.0,0.15,0.01,0.06,0.01,0.23,49.0,164.0,L,0
4161,2002.0,0.18,0.05,0.1,0.01,0.23,17.0,19.0,L,0
4162,2003.0,0.18,0.05,0.235,0.01,0.23,19.0,25.0,H,1
4163,2011.0,0.11,0.09,0.01,0.02,0.23,37.0,12.0,L,0
4164,2003.0,0.11,0.09,0.235,0.03,0.23,19.0,22.0,H,1
4165,2012.0,0.08,0.13,0.05,0.02,0.23,53.0,53.0,L,0
4166,2005.0,0.17,0.04,0.12,0.01,0.23,47.0,22.0,L,0
4167,2002.0,0.11,0.09,0.1,0.03,0.23,19.0,16.0,L,0
4168,1998.0,0.13,0.09,0.13,0.02,0.23,4.0,4.0,L,0
4169,2016.0,0.09,0.12,0.03,0.02,0.23,104.0,1221.0,L,0
4170,2002.0,0.18,0.05,0.1,0.01,0.23,6.0,23.0,L,0
4171,2008.0,0.21,0.08,0.04,0.02,0.23,4.0,16.0,L,0
4172,2008.0,0.14,0.02,0.05,0.02,0.23,32.0,82.0,L,0
4173,2010.0,0.17,0.05,0.04,0.02,0.23,21.0,5.0,L,0
4174,2000.0,0.13,0.09,0.15,0.02,0.23,11.0,16.0,L,0
4175,2009.0,0.21,0.09,0.04,0.02,0.23,18.0,16.0,L,0
4176,2007.0,0.21,0.04,0.05,0.02,0.23,7.0,28.0,L,0
4177,2010.0,0.11,0.1,0.04,0.02,0.23,14.0,11.0,L,0
4178,2010.0,0.07,0.09,0.04,0.03,0.23,11.0,17.0,L,0
4179,2005.0,0.17,0.06,0.12,0.02,0.23,7.0,16.0,L,0
4180,2008.0,0.12,0.08,0.04,0.03,0.23,13.0,4.0,L,0
4181,2010.0,0.15,0.06,0.04,0.02,0.23,17.0,17.0,L,0
4182,2005.0,0.21,0.01,0.12,0.02,0.23,33.0,31.0,H,1
4183,2007.0,0.17,0.05,0.05,0.03,0.23,17.0,14.0,L,0
4184,2010.0,0.11,0.09,0.04,0.03,0.23,18.0,16.0,L,0
4185,2011.0,0.22,0.07,0.06,0.01,0.23,17.0,13.0,L,0
4186,2012.0,0.09,0.1,0.05,0.04,0.23,36.0,17.0,L,0
4187,2009.0,0.13,0.06,0.02,0.02,0.23,18.0,12.0,L,0
4188,2001.0,0.11,0.09,0.14,0.03,0.23,18.0,12.0,L,0
4189,2012.0,0.13,0.07,0.01,0.02,0.23,14.0,46.0,L,0
4190,2007.0,0.11,0.09,0.05,0.03,0.23,17.0,13.0,L,0
4191,2011.0,0.13,0.07,0.06,0.04,0.23,25.0,5.0,L,0
4192,2015.0,0.13,0.08,0.04,0.02,0.23,37.0,734.0,L,0
4193,2005.0,0.11,0.09,0.12,0.03,0.23,22.0,19.0,L,0
4194,2003.0,0.11,0.09,0.235,0.03,0.23,18.0,4.0,L,0
4195,2008.0,0.18,0.03,0.04,0.02,0.23,17.0,4.0,L,0
4196,2003.0,0.17,0.05,0.235,0.01,0.23,23.0,23.0,H,1
4197,2009.0,0.21,0.09,0.04,0.02,0.23,17.0,17.0,L,0
4198,2011.0,0.12,0.07,0.06,0.02,0.23,18.0,16.0,L,0
4199,2003.0,0.17,0.05,0.235,0.01,0.23,26.0,13.0,L,0
4200,2007.0,0.11,0.09,0.05,0.03,0.23,17.0,17.0,L,0
4201,2006.0,0.17,0.01,0.04,0.01,0.23,39.0,25.0,H,1
4202,2007.0,0.21,0.04,0.05,0.02,0.23,17.0,18.0,L,0
4203,2006.0,0.06,0.05,0.1,0.02,0.23,4.0,13.0,H,1
4204,2011.0,0.15,0.06,0.06,0.02,0.23,12.0,7.0,L,0
4205,1997.0,0.13,0.09,0.205,0.01,0.23,9.0,41.0,H,1
4206,2007.0,0.19,0.02,0.05,0.02,0.23,29.0,27.0,L,0
4207,2012.0,0.21,0.13,0.05,0.02,0.23,9.0,30.0,L,0
4208,2008.0,0.11,0.09,0.04,0.03,0.23,22.0,7.0,L,0
4209,2015.0,0.1,0.09,0.04,0.04,0.27,50.0,160.0,L,0
4210,2009.0,0.14,0.06,0.04,0.03,0.23,17.0,17.0,L,0
4211,2003.0,0.11,0.09,0.235,0.03,0.23,12.0,5.0,L,0
4212,2003.0,0.11,0.06,0.235,0.03,0.4349999999999999,20.0,14.0,L,0
4213,2016.0,0.04,0.05,0.23,0.02,0.23,29.0,52.5,L,0
4214,2008.0,0.21,0.08,0.04,0.01,0.23,18.0,20.0,L,0
4215,2005.0,0.2,0.01,0.12,0.02,0.23,27.0,13.0,L,0
4216,2006.0,0.15,0.01,0.04,0.02,0.23,37.0,69.0,H,1
4217,2014.0,0.02,0.11,0.17,0.01,0.23,5.0,42.0,L,0
4218,2010.0,0.15,0.09,0.04,0.02,0.3,17.0,17.0,L,0
4219,2005.0,0.19,0.02,0.12,0.02,0.23,23.0,44.0,H,1
4220,2011.0,0.14,0.07,0.07,0.02,0.23,12.0,44.0,L,0
4221,2009.0,0.14,0.09,0.08,0.02,0.23,27.0,65.0,H,1
4222,2003.0,0.11,0.09,0.235,0.03,0.23,15.0,16.0,L,0
4223,2012.0,0.09,0.09,0.01,0.04,0.23,17.0,85.0,H,1
4224,2007.0,0.2,0.01,0.05,0.02,0.23,21.0,6.0,L,0
4225,2004.0,0.11,0.09,0.135,0.03,0.23,10.0,6.0,L,0
4226,2010.0,0.21,0.09,0.04,0.01,0.23,18.0,16.0,L,0
4227,2008.0,0.21,0.08,0.04,0.02,0.23,16.0,10.0,L,0
4228,2008.0,0.09,0.08,0.12,0.01,0.3,13.0,13.0,L,0
4229,2010.0,0.14,0.07,0.04,0.02,0.23,7.0,16.0,L,0
4230,2012.0,0.11,0.09,0.05,0.02,0.23,16.0,1237.0,L,0
4231,2002.0,0.11,0.09,0.1,0.03,0.23,22.0,8.0,L,0
4232,2008.0,0.18,0.03,0.04,0.03,0.23,7.0,6.0,L,0
4233,2015.0,0.13,0.08,0.04,0.02,0.23,17.0,19.0,L,0
4234,2003.0,0.11,0.09,0.235,0.03,0.23,26.0,6.0,L,0
4235,2013.0,0.12,0.03,0.05,0.03,0.23,39.0,215.0,L,0
4236,2014.0,0.08,0.13,0.05,0.02,0.23,14.0,20.0,L,0
4237,2010.0,0.16,0.05,0.04,0.02,0.22,17.0,13.0,L,0
4238,2002.0,0.11,0.09,0.1,0.03,0.22,21.0,28.0,L,0
4239,2005.0,0.11,0.09,0.12,0.03,0.22,33.0,65.0,L,0
4240,2010.0,0.21,0.09,0.04,0.02,0.22,18.0,16.0,L,0
4241,2013.0,0.11,0.1,0.06,0.02,0.22,17.0,13.0,L,0
4242,2006.0,0.2,0.01,0.05,0.02,0.22,13.0,5.0,L,0
4243,2004.0,0.17,0.05,0.135,0.01,0.22,40.0,9.0,L,0
4244,2002.0,0.11,0.09,0.1,0.03,0.22,9.0,5.0,L,0
4245,2004.0,0.11,0.09,0.135,0.03,0.22,38.0,61.0,L,0
4246,2010.0,0.13,0.06,0.04,0.04,0.22,17.0,23.0,L,0
4247,2005.0,0.2,0.04,0.12,0.02,0.22,25.0,15.0,H,1
4248,2010.0,0.07,0.1,0.03,0.02,0.22,9.0,7.0,L,0
4249,2002.0,0.17,0.04,0.1,0.01,0.22,31.0,95.0,H,1
4250,2008.0,0.01,0.08,0.04,0.21,0.22,17.0,18.0,L,0
4251,2001.0,0.11,0.04,0.14,0.02,0.22,17.0,9.0,H,1
4252,2012.0,0.19,0.19,0.05,0.03,0.22,51.0,751.0,L,0
4253,2008.0,0.2,0.08,0.04,0.02,0.22,18.0,20.0,L,0
4254,2005.0,0.11,0.09,0.12,0.03,0.22,17.0,5.0,L,0
4255,2014.0,0.09,0.11,0.05,0.02,0.22,22.0,11.0,L,0
4256,2004.0,0.17,0.04,0.135,0.01,0.22,18.0,5.0,H,1
4257,2004.0,0.16,0.06,0.135,0.02,0.22,20.0,6.0,L,0
4258,2005.0,0.12,0.06,0.12,0.02,0.22,22.0,4.0,L,0
4259,2009.0,0.2,0.01,0.04,0.02,0.22,17.0,23.0,L,0
4260,2014.0,0.13,0.08,0.12,0.02,0.22,24.0,125.0,H,1
4261,2011.0,0.21,0.07,0.06,0.01,0.22,5.0,18.0,L,0
4262,2008.0,0.2,0.08,0.04,0.01,0.22,18.0,20.0,L,0
4263,2011.0,0.13,0.07,0.06,0.03,0.22,43.0,29.0,L,0
4264,2015.0,0.04,0.13,0.03,0.03,0.22,30.0,47.0,L,0
4265,2012.0,0.13,0.02,0.06,0.04,0.22,35.0,28.0,L,0
4266,2004.0,0.03,0.02,0.17,0.01,0.22,12.0,5.0,L,0
4267,2008.0,0.19,0.08,0.04,0.02,0.22,15.0,7.0,L,0
4268,2002.0,0.07,0.06,0.08,0.02,0.22,18.0,8.0,L,0
4269,2009.0,0.21,0.09,0.04,0.02,0.22,17.0,13.0,L,0
4270,2008.0,0.21,0.08,0.04,0.02,0.22,17.0,17.0,L,0
4271,2008.0,0.2,0.08,0.04,0.02,0.22,5.0,16.0,L,0
4272,2004.0,0.16,0.06,0.135,0.02,0.22,21.0,22.0,H,1
4273,2006.0,0.14,0.01,0.07,0.01,0.22,44.0,15.0,L,0
4274,2009.0,0.13,0.06,0.04,0.03,0.22,22.0,7.0,L,0
4275,2008.0,0.2,0.08,0.04,0.02,0.22,19.0,14.0,L,0
4276,2011.0,0.14,0.07,0.06,0.02,0.22,33.0,33.0,L,0
4277,2006.0,0.2,0.03,0.05,0.02,0.22,34.0,7.0,L,0
4278,2006.0,0.18,0.02,0.05,0.02,0.22,38.0,59.0,L,0
4279,2004.0,0.16,0.06,0.135,0.02,0.22,10.0,13.0,L,0
4280,2010.0,0.05,0.13,0.04,0.04,0.22,42.0,28.0,L,0
4281,2004.0,0.16,0.06,0.135,0.02,0.22,7.0,12.0,L,0
4282,2007.0,0.2,0.04,0.05,0.02,0.22,13.0,9.0,L,0
4283,2004.0,0.16,0.05,0.135,0.01,0.22,44.0,23.0,H,1
4284,2008.0,0.19,0.02,0.04,0.02,0.22,17.0,6.0,L,0
4285,2002.0,0.11,0.04,0.1,0.01,0.22,10.0,8.0,L,0
4286,2015.0,0.05,0.15,0.04,0.02,0.26,16.0,117.0,L,0
4287,2004.0,0.17,0.04,0.135,0.01,0.22,39.0,19.0,H,1
4288,2008.0,0.18,0.02,0.04,0.02,0.22,11.0,11.0,L,0
4289,2011.0,0.09,0.1,0.06,0.04,0.22,21.0,25.0,L,0
4290,2010.0,0.13,0.07,0.04,0.02,0.22,4.0,28.0,L,0
4291,2007.0,0.08,0.04,0.13,0.01,0.22,10.0,28.0,L,0
4292,2007.0,0.2,0.04,0.05,0.02,0.22,31.0,61.0,L,0
4293,2010.0,0.1,0.1,0.04,0.02,0.22,13.0,38.0,L,0
4294,2002.0,0.16,0.05,0.1,0.01,0.22,4.0,7.0,L,0
4295,2007.0,0.09,0.08,0.05,0.05,0.22,21.0,12.0,L,0
4296,2008.0,0.1,0.08,0.11,0.01,0.22,19.0,17.0,L,0
4297,2009.0,0.2,0.09,0.04,0.01,0.22,4.0,18.0,L,0
4298,2004.0,0.16,0.05,0.135,0.01,0.22,37.0,14.0,L,0
4299,2008.0,0.19,0.02,0.04,0.02,0.22,11.0,13.0,L,0
4300,2004.0,0.11,0.08,0.135,0.03,0.22,34.0,22.0,L,0
4301,2001.0,0.17,0.04,0.14,0.01,0.36,17.0,9.0,L,0
4302,2001.0,0.11,0.08,0.14,0.03,0.22,16.0,20.0,L,0
4303,2000.0,0.16,0.09,0.15,0.03,0.22,17.0,24.0,H,1
4304,2009.0,0.2,0.09,0.04,0.02,0.22,16.0,8.0,H,1
4305,2007.0,0.03,0.04,0.05,0.07,0.22,34.0,28.0,L,0
4306,2016.0,0.12,0.08,0.03,0.02,0.22,22.0,156.0,L,0
4307,2011.0,0.13,0.06,0.06,0.03,0.22,33.0,28.0,L,0
4308,2005.0,0.17,0.04,0.12,0.01,0.22,20.0,13.0,L,0
4309,2008.0,0.2,0.01,0.04,0.02,0.22,22.0,28.0,L,0
4310,2009.0,0.11,0.01,0.04,0.1,0.22,6.0,13.0,L,0
4311,2008.0,0.19,0.01,0.04,0.02,0.22,11.0,14.0,L,0
4312,2001.0,0.11,0.08,0.14,0.03,0.22,12.0,16.0,L,0
4313,2008.0,0.2,0.08,0.04,0.02,0.22,23.0,8.0,L,0
4314,2009.0,0.08,0.09,0.13,0.01,0.22,30.0,47.0,L,0
4315,2014.0,0.1,0.1,0.05,0.02,0.22,13.0,52.5,L,0
4316,2012.0,0.07,0.13,0.05,0.03,0.22,6.0,127.0,H,1
4317,2006.0,0.11,0.08,0.05,0.03,0.22,29.0,9.0,L,0
4318,2009.0,0.11,0.09,0.04,0.02,0.22,9.0,4.0,L,0
4319,2009.0,0.14,0.01,0.04,0.06,0.22,18.0,20.0,L,0
4320,2003.0,0.11,0.08,0.235,0.03,0.22,13.0,65.0,L,0
4321,2014.0,0.13,0.02,0.08,0.01,0.22,22.0,56.0,L,0
4322,2005.0,0.2,0.04,0.12,0.02,0.22,19.0,8.0,L,0
4323,2008.0,0.19,0.01,0.04,0.02,0.22,11.0,13.0,H,1
4324,2003.0,0.12,0.06,0.235,0.02,0.435,12.0,9.0,L,0
4325,2002.0,0.11,0.08,0.1,0.03,0.22,16.0,18.0,L,0
4326,2009.0,0.08,0.12,0.04,0.02,0.22,45.0,36.0,H,1
4327,2014.0,0.14,0.06,0.05,0.02,0.22,11.0,44.0,L,0
4328,2010.0,0.12,0.08,0.04,0.02,0.22,17.0,17.0,L,0
4329,2011.0,0.12,0.07,0.06,0.03,0.22,24.0,1428.0,L,0
4330,2002.0,0.17,0.04,0.1,0.01,0.22,24.0,15.0,H,1
4331,2003.0,0.16,0.06,0.235,0.02,0.22,13.0,23.0,L,0
4332,2011.0,0.13,0.07,0.06,0.02,0.22,59.0,116.0,L,0
4333,2003.0,0.15,0.06,0.235,0.02,0.22,17.0,5.0,L,0
4334,2002.0,0.15,0.06,0.1,0.02,0.22,14.0,5.0,L,0
4335,2005.0,0.12,0.04,0.12,0.01,0.22,11.0,6.0,L,0
4336,2002.0,0.11,0.08,0.1,0.03,0.22,24.0,12.0,L,0
4337,2008.0,0.12,0.08,0.08,0.01,0.22,12.0,34.0,L,0
4338,2014.0,0.06,0.14,0.05,0.02,0.22,17.0,18.0,L,0
4339,2009.0,0.17,0.03,0.04,0.02,0.22,11.0,28.0,L,0
4340,2007.0,0.03,0.04,0.05,0.01,0.22,4.0,11.0,L,0
4341,2010.0,0.17,0.03,0.04,0.02,0.22,22.0,28.0,L,0
4342,2006.0,0.19,0.01,0.05,0.02,0.21,36.0,49.0,L,0
4343,2001.0,0.11,0.08,0.14,0.03,0.21,11.0,16.0,L,0
4344,2013.0,0.1,0.08,0.06,0.04,0.21,5.0,87.0,L,0
4345,2010.0,0.07,0.09,0.13,0.01,0.21,27.0,17.0,H,1
4346,2009.0,0.17,0.02,0.04,0.02,0.25,16.0,20.0,L,0
4347,2010.0,0.17,0.03,0.04,0.02,0.21,5.0,5.0,L,0
4348,2004.0,0.11,0.08,0.135,0.03,0.21,17.0,8.0,L,0
4349,2005.0,0.17,0.04,0.12,0.01,0.21,23.0,13.0,L,0
4350,2004.0,0.11,0.08,0.135,0.03,0.21,17.0,7.0,L,0
4351,2009.0,0.14,0.08,0.04,0.03,0.21,25.0,12.0,L,0
4352,2011.0,0.18,0.01,0.06,0.02,0.21,18.0,16.0,L,0
4353,2008.0,0.2,0.08,0.04,0.02,0.21,18.0,20.0,L,0
4354,2012.0,0.13,0.03,0.04,0.01,0.21,37.0,37.0,L,0
4355,2006.0,0.2,0.03,0.05,0.02,0.21,22.0,12.0,H,1
4356,2006.0,0.17,0.04,0.05,0.01,0.21,17.0,17.0,L,0
4357,2007.0,0.17,0.04,0.05,0.02,0.21,22.0,16.0,L,0
4358,1999.0,0.12,0.08,0.23,0.01,0.21,9.0,28.0,L,0
4359,2006.0,0.19,0.01,0.05,0.02,0.21,21.0,19.0,L,0
4360,2000.0,0.1,0.09,0.15,0.03,0.21,13.0,18.0,L,0
4361,2004.0,0.1,0.08,0.135,0.03,0.21,44.0,14.0,H,1
4362,2002.0,0.15,0.06,0.1,0.02,0.21,8.0,4.0,L,0
4363,2002.0,0.1,0.08,0.1,0.03,0.31,7.0,8.0,L,0
4364,2008.0,0.2,0.08,0.04,0.02,0.21,17.0,13.0,L,0
4365,2015.0,0.14,0.05,0.01,0.02,0.21,69.0,38.0,L,0
4366,2013.0,0.1,0.1,0.06,0.02,0.21,30.0,118.0,L,0
4367,2004.0,0.07,0.13,0.135,0.02,0.21,19.0,1509.0,L,0
4368,2002.0,0.16,0.05,0.1,0.01,0.21,20.0,61.0,L,0
4369,2011.0,0.1,0.09,0.06,0.02,0.21,5.0,28.0,L,0
4370,2011.0,0.19,0.01,0.06,0.01,0.21,22.0,28.0,L,0
4371,2005.0,0.16,0.05,0.12,0.01,0.21,32.0,26.0,L,0
4372,2009.0,0.14,0.05,0.04,0.02,0.25,4.0,48.0,L,0
4373,2004.0,0.16,0.05,0.135,0.01,0.21,55.0,6.0,L,0
4374,2005.0,0.1,0.08,0.12,0.03,0.21,17.0,5.0,L,0
4375,2004.0,0.1,0.08,0.135,0.03,0.21,37.0,8.0,L,0
4376,2005.0,0.2,0.04,0.12,0.02,0.21,21.0,16.0,L,0
4377,2009.0,0.2,0.09,0.04,0.02,0.21,17.0,8.0,L,0
4378,2005.0,0.19,0.04,0.12,0.02,0.21,31.0,55.0,H,1
4379,2015.0,0.05,0.11,0.04,0.03,0.21,22.0,28.0,L,0
4380,2004.0,0.1,0.08,0.135,0.03,0.21,29.0,17.0,H,1
4381,2009.0,0.19,0.01,0.04,0.02,0.21,31.0,35.0,L,0
4382,2001.0,0.1,0.08,0.14,0.03,0.21,32.0,11.0,L,0
4383,2005.0,0.1,0.08,0.12,0.03,0.21,22.0,13.0,L,0
4384,2009.0,0.12,0.07,0.04,0.02,0.25,54.0,64.0,L,0
4385,2012.0,0.19,0.13,0.05,0.04,0.21,78.0,17.0,H,1
4386,2010.0,0.05,0.12,0.04,0.04,0.21,4.0,4.0,L,0
4387,2009.0,0.2,0.09,0.04,0.01,0.21,18.0,20.0,L,0
4388,2016.0,0.02,0.05,0.19,0.02,0.21,12.0,16.0,L,0
4389,2000.0,0.12,0.08,0.15,0.01,0.21,7.0,27.0,L,0
4390,2009.0,0.2,0.09,0.04,0.02,0.21,4.0,5.0,L,0
4391,2005.0,0.16,0.05,0.12,0.01,0.21,43.0,21.0,L,0
4392,2003.0,0.1,0.08,0.235,0.03,0.21,46.0,13.0,H,1
4393,2015.0,0.11,0.09,0.04,0.02,0.21,22.0,544.0,L,0
4394,2008.0,0.19,0.01,0.04,0.02,0.21,12.0,28.0,L,0
4395,2002.0,0.1,0.08,0.1,0.03,0.21,20.0,22.0,L,0
4396,2001.0,0.09,0.07,0.03,0.02,0.21,18.0,19.0,H,1
4397,2011.0,0.2,0.07,0.06,0.02,0.21,17.0,17.0,L,0
4398,2008.0,0.16,0.01,0.02,0.02,0.21,52.0,36.0,H,1
4399,2003.0,0.16,0.05,0.235,0.02,0.21,5.0,16.0,L,0
4400,2007.0,0.19,0.04,0.05,0.02,0.21,18.0,4.0,L,0
4401,2016.0,0.04,0.06,0.08,0.03,0.21,5.0,46.0,L,0
4402,2014.0,0.06,0.01,0.12,0.02,0.21,35.0,77.0,L,0
4403,2011.0,0.08,0.08,0.03,0.02,0.21,9.0,12.0,L,0
4404,2007.0,0.18,0.02,0.05,0.02,0.21,8.0,15.0,L,0
4405,2014.0,0.1,0.07,0.05,0.04,0.21,6.0,259.0,H,1
4406,2009.0,0.09,0.1,0.04,0.02,0.21,51.0,33.0,L,0
4407,2003.0,0.16,0.04,0.235,0.01,0.21,5.0,5.0,L,0
4408,2012.0,0.13,0.07,0.05,0.02,0.21,53.0,50.0,L,0
4409,2009.0,0.18,0.01,0.04,0.01,0.21,43.0,35.0,H,1
4410,2008.0,0.1,0.08,0.04,0.03,0.21,21.0,11.0,L,0
4411,2009.0,0.11,0.07,0.04,0.03,0.21,32.0,13.0,L,0
4412,2010.0,0.11,0.06,0.04,0.04,0.21,27.0,13.0,L,0
4413,2005.0,0.19,0.04,0.12,0.02,0.21,6.0,20.0,L,0
4414,2007.0,0.18,0.01,0.05,0.02,0.21,16.0,19.0,L,0
4415,2002.0,0.1,0.08,0.1,0.03,0.21,25.0,49.0,L,0
4416,2004.0,0.17,0.04,0.135,0.01,0.21,27.0,20.0,L,0
4417,2001.0,0.1,0.08,0.14,0.03,0.21,17.0,9.0,H,1
4418,2008.0,0.1,0.08,0.04,0.03,0.21,4.0,16.0,L,0
4419,2007.0,0.18,0.04,0.01,0.01,0.21,45.0,44.0,L,0
4420,2005.0,0.16,0.04,0.12,0.01,0.21,56.0,21.0,L,0
4421,2014.0,0.17,0.02,0.05,0.02,0.21,9.0,53.0,L,0
4422,2003.0,0.15,0.06,0.235,0.02,0.21,11.0,23.0,L,0
4423,2002.0,0.13,0.04,0.03,0.01,0.21,36.0,102.0,H,1
4424,2001.0,0.16,0.04,0.14,0.01,0.21,13.0,7.0,H,1
4425,2009.0,0.12,0.05,0.02,0.02,0.21,22.0,16.0,L,0
4426,2002.0,0.16,0.04,0.1,0.01,0.21,11.0,9.0,H,1
4427,2013.0,0.07,0.09,0.06,0.04,0.21,20.0,46.0,L,0
4428,2009.0,0.17,0.01,0.04,0.02,0.21,7.0,27.0,L,0
4429,2014.0,0.13,0.03,0.05,0.01,0.21,5.0,29.0,L,0
4430,2011.0,0.11,0.07,0.06,0.03,0.21,50.0,34.0,L,0
4431,2010.0,0.19,0.09,0.04,0.01,0.21,32.0,7.0,L,0
4432,2000.0,0.1,0.08,0.15,0.03,0.21,14.0,8.0,L,0
4433,2007.0,0.09,0.04,0.11,0.01,0.21,34.0,20.0,L,0
4434,2005.0,0.1,0.08,0.12,0.03,0.21,54.0,23.0,H,1
4435,2000.0,0.12,0.09,0.15,0.01,0.21,7.0,17.0,L,0
4436,2016.0,0.14,0.05,0.05,0.02,0.21,27.0,26.0,L,0
4437,2010.0,0.12,0.07,0.04,0.02,0.21,4.0,5.0,L,0
4438,2008.0,0.19,0.08,0.04,0.02,0.33,11.0,16.0,L,0
4439,2013.0,0.11,0.08,0.06,0.02,0.21,18.0,20.0,L,0
4440,2007.0,0.19,0.04,0.05,0.02,0.21,33.0,15.0,L,0
4441,2009.0,0.14,0.01,0.04,0.01,0.21,34.0,19.0,L,0
4442,2005.0,0.1,0.08,0.12,0.03,0.21,26.0,8.0,L,0
4443,2013.0,0.14,0.04,0.06,0.02,0.21,40.0,661.0,L,0
4444,2002.0,0.15,0.04,0.1,0.01,0.21,12.0,16.0,L,0
4445,2005.0,0.19,0.04,0.12,0.02,0.21,25.0,14.0,L,0
4446,2002.0,0.1,0.08,0.1,0.03,0.21,25.0,17.0,H,1
4447,2009.0,0.19,0.09,0.04,0.02,0.21,18.0,16.0,L,0
4448,2011.0,0.19,0.07,0.06,0.01,0.21,23.0,29.0,L,0
4449,2015.0,0.09,0.08,0.04,0.03,0.21,43.0,427.0,L,0
4450,2010.0,0.19,0.09,0.04,0.02,0.34,11.0,8.0,L,0
4451,2002.0,0.04,0.03,0.12,0.01,0.21,16.0,15.0,L,0
4452,2011.0,0.16,0.03,0.06,0.01,0.21,11.0,8.0,L,0
4453,2008.0,0.12,0.03,0.05,0.01,0.21,29.0,15.0,L,0
4454,2004.0,0.15,0.04,0.135,0.01,0.21,41.0,16.0,L,0
4455,2002.0,0.16,0.04,0.1,0.01,0.21,6.0,18.0,L,0
4456,2009.0,0.19,0.09,0.04,0.01,0.21,18.0,20.0,L,0
4457,2005.0,0.12,0.04,0.12,0.01,0.21,11.0,11.0,L,0
4458,2003.0,0.15,0.04,0.235,0.01,0.21,27.0,9.0,L,0
4459,2002.0,0.15,0.05,0.1,0.02,0.21,4.0,8.0,L,0
4460,2008.0,0.15,0.01,0.03,0.01,0.21,35.0,24.0,L,0
4461,2010.0,0.13,0.02,0.04,0.01,0.21,22.0,28.0,L,0
4462,2013.0,0.07,0.05,0.06,0.02,0.21,32.0,102.0,L,0
4463,2002.0,0.11,0.05,0.1,0.02,0.2,5.0,13.0,L,0
4464,2009.0,0.19,0.09,0.04,0.01,0.2,22.0,28.0,L,0
4465,2004.0,0.15,0.05,0.135,0.02,0.2,5.0,5.0,L,0
4466,2008.0,0.14,0.08,0.04,0.02,0.2,17.0,13.0,L,0
4467,2004.0,0.1,0.08,0.135,0.03,0.2,33.0,5.0,L,0
4468,2016.0,0.04,0.13,0.03,0.03,0.2,32.0,49.0,L,0
4469,2001.0,0.15,0.04,0.14,0.01,0.34,18.0,18.0,L,0
4470,2006.0,0.06,0.03,0.14,0.01,0.2,31.0,20.0,L,0
4471,2005.0,0.06,0.05,0.07,0.02,0.2,31.0,17.0,L,0
4472,2013.0,0.06,0.12,0.06,0.02,0.2,33.0,110.0,L,0
4473,2003.0,0.12,0.19,0.235,0.01,0.2,22.0,280.0,L,0
4474,2000.0,0.16,0.09,0.15,0.03,0.2,21.0,33.0,H,1
4475,2002.0,0.14,0.04,0.02,0.01,0.2,33.0,13.0,L,0
4476,2006.0,0.15,0.04,0.05,0.01,0.2,16.0,18.0,H,1
4477,2005.0,0.1,0.08,0.12,0.03,0.2,17.0,22.0,L,0
4478,2006.0,0.18,0.03,0.05,0.02,0.2,13.0,39.0,L,0
4479,2011.0,0.09,0.09,0.06,0.03,0.2,34.0,596.0,L,0
4480,2006.0,0.1,0.08,0.05,0.03,0.2,14.0,4.0,L,0
4481,2013.0,0.14,0.04,0.06,0.02,0.2,10.0,9.0,L,0
4482,2004.0,0.1,0.08,0.135,0.03,0.2,17.0,7.0,L,0
4483,2005.0,0.16,0.04,0.12,0.01,0.2,17.0,13.0,L,0
4484,2002.0,0.15,0.04,0.1,0.01,0.3,9.0,5.0,L,0
4485,2005.0,0.18,0.04,0.12,0.02,0.2,37.0,16.0,L,0
4486,2004.0,0.1,0.08,0.135,0.03,0.2,34.0,12.0,L,0
4487,2006.0,0.17,0.01,0.05,0.02,0.2,6.0,15.0,L,0
4488,2007.0,0.17,0.01,0.05,0.02,0.2,23.0,40.0,L,0
4489,2001.0,0.09,0.07,0.02,0.02,0.2,19.0,9.0,L,0
4490,2013.0,0.07,0.12,0.1,0.02,0.31,44.0,80.0,L,0
4491,2007.0,0.19,0.04,0.05,0.02,0.2,16.0,10.0,L,0
